,income_50k
103487,0
179703,0
91215,0
117976,0
27659,0
1436,0
16337,0
163791,0
156565,0
150611,0
166160,0
120227,0
83539,0
56683,0
142670,0
36024,0
36764,0
159218,0
188382,0
99948,0
78413,0
160702,0
65157,0
77708,0
76090,0
162143,0
151027,0
26374,0
75401,0
68633,0
153580,0
41781,1
128561,1
136778,0
56221,0
122351,0
64288,0
79594,0
119079,0
193843,0
5318,0
145239,0
32785,0
45703,1
94855,0
197244,0
156677,0
60233,0
46241,0
172771,0
196639,0
103383,0
75469,0
148690,0
104093,0
26296,0
18208,0
6840,0
188878,0
30827,1
17468,0
76207,0
174022,0
68592,0
7707,0
163766,0
187868,0
119804,0
159735,0
121592,1
168744,0
184000,0
4523,1
16854,0
34293,0
54235,0
76082,0
95161,0
182945,0
154054,0
10481,0
186511,0
51567,0
25061,0
149166,1
16693,0
32539,0
167150,0
169083,0
64244,0
160979,1
87618,0
3831,0
98296,0
173687,0
139887,0
78279,0
161648,0
150329,0
163220,0
96617,0
27913,0
37194,0
89833,0
70512,0
152489,0
109439,0
157034,0
23474,0
142515,0
28060,0
17837,0
174708,0
88032,0
134994,0
173729,0
17573,0
116536,0
132680,0
80117,0
157874,0
89958,0
36802,0
63343,0
9399,0
162144,0
103205,0
7400,0
97057,1
110767,1
34266,1
126336,0
172775,0
186535,0
109293,0
103552,0
112488,1
104122,0
189101,0
56638,0
101870,0
138390,0
73129,0
23454,0
160597,0
56409,0
103012,0
47644,0
137610,0
188702,0
108786,0
120993,0
6265,0
81696,0
187148,0
183431,1
50949,0
138636,0
39406,0
162924,0
65948,0
59829,0
114006,0
92031,0
17058,0
186662,0
47612,0
73346,0
120914,0
94967,0
70816,0
90752,0
91110,0
90345,1
143212,0
156913,0
136318,0
32414,1
85736,0
95856,0
101017,0
35380,0
79893,0
18271,0
72911,0
35549,0
140253,0
148122,0
156819,0
91677,0
51664,0
34494,0
87753,0
183296,0
110615,1
182266,0
147239,0
130329,0
52895,0
190604,0
15353,0
99492,0
186506,0
142221,0
40946,0
9853,0
7471,0
57264,0
22252,0
52720,0
35270,0
106696,0
24057,0
90510,0
21200,0
114561,0
109445,0
111939,0
148843,0
45054,1
167994,0
99256,0
76552,0
152802,0
136491,0
28611,0
149679,0
60065,0
31093,0
155518,0
97894,0
159926,0
99574,0
176839,1
61198,0
43284,0
36515,0
15613,0
93765,0
193804,0
39080,0
89754,0
1320,0
198232,0
43536,0
173633,0
122076,0
18359,0
107655,0
142512,0
49854,0
141225,0
66487,1
73287,0
20898,0
91240,0
54772,0
169003,0
150375,0
99322,0
186085,0
94,0
24063,1
184583,0
167065,0
80970,0
36266,0
104008,0
137527,0
119467,0
98358,0
190495,1
178743,0
168807,1
147260,0
133172,0
130227,0
143416,0
6422,0
69812,0
174212,0
40146,0
189748,0
182747,0
187790,0
178792,0
84237,0
190463,0
152148,0
130623,0
62614,0
187235,0
43087,0
137568,0
18412,0
175120,0
154595,0
91081,0
155033,0
171853,0
41058,0
67579,0
64717,0
183229,0
164825,1
187085,0
52105,0
92475,0
116076,0
94207,0
44552,0
55695,0
150254,0
28848,0
116292,0
53518,0
45725,0
43297,0
146861,0
120617,0
30508,0
176427,0
114184,0
139523,0
13641,0
98581,0
17744,0
42177,0
5151,0
15139,0
85845,1
43490,0
19103,0
84274,0
132781,0
193084,0
193469,0
99703,0
38962,0
41472,0
112037,0
145897,0
20276,0
83732,0
90767,0
178760,0
45068,0
80352,0
148922,0
95701,0
110266,0
158046,0
123566,0
185480,0
113751,1
118840,0
27513,0
44315,1
198228,0
68781,0
140985,0
100131,0
5365,0
62867,0
199281,0
25513,0
116558,0
123996,0
139086,0
185235,0
15193,0
191890,0
165949,0
167229,0
146086,0
18347,0
122418,0
54591,0
28402,0
162286,0
197014,0
170615,0
130249,0
117940,0
66809,0
113459,0
26091,0
97698,0
987,0
57276,0
151377,0
25242,1
75394,0
154765,0
111142,0
93829,0
70951,0
170357,0
27040,0
40624,0
9291,0
32429,0
163930,0
65550,0
2929,0
84351,0
129755,0
30521,1
163643,0
1908,0
31043,0
97762,0
122975,0
153558,0
189330,0
61694,0
80880,0
34485,0
93075,0
4384,0
90163,0
17110,0
98225,0
140164,0
55896,0
44031,0
110749,0
144692,0
181108,0
147173,0
92166,0
160198,0
123044,0
126979,0
6271,0
52501,0
119525,0
59132,0
189345,0
21700,0
181960,0
190417,0
187564,0
171302,0
37838,0
37501,0
95277,0
43062,1
118457,0
43837,0
173034,0
141440,0
19392,0
187831,0
150353,0
94343,0
77138,0
35711,0
30525,0
20761,0
145086,0
121788,0
8506,0
167866,0
180267,0
18506,0
67671,0
36384,0
31904,0
122835,0
171339,0
131479,0
113967,0
133086,0
188380,0
135960,0
101738,1
134217,0
157940,0
158607,0
99928,1
120331,0
173164,0
55102,0
4545,0
57834,0
177256,0
59483,0
107382,0
85243,0
139649,0
99576,0
84024,0
7942,0
139942,0
59890,0
65677,0
70679,0
21926,0
66240,0
199027,0
65689,0
138058,0
15606,0
8584,0
158677,0
112864,0
8377,0
161671,0
192314,0
108422,0
25005,0
99880,0
114195,0
130459,1
35902,0
162234,0
70485,0
126146,0
198389,0
8642,0
124809,0
28800,0
121647,0
125324,0
157187,0
53813,0
98392,0
168173,0
162264,0
171033,0
87743,0
99866,0
34176,1
17638,0
35708,0
184062,1
55639,0
54520,0
903,0
41271,0
89068,0
49391,0
62427,0
118378,0
80442,0
130074,0
63552,0
148308,0
49478,0
79988,0
36650,0
107856,1
18671,0
195836,0
105556,0
169290,0
187947,0
139090,0
157690,0
114244,0
52433,0
190461,0
115133,1
107726,0
186158,0
171242,0
82160,0
103600,0
1532,0
35189,0
148558,0
142209,0
156125,0
191563,0
125423,0
41411,0
174999,1
157717,0
75721,0
182029,0
81543,0
184225,0
151334,0
42833,1
90923,0
136319,0
175799,0
110467,0
11217,0
185179,0
146265,0
181741,0
160511,0
106121,0
11583,1
33644,0
31760,0
74673,0
109791,1
40929,0
138600,0
188644,0
53571,0
149486,0
97393,0
186505,0
152729,0
103479,0
175175,0
85008,0
168246,0
30300,0
83749,0
60041,0
158824,0
64286,0
11358,0
2175,0
8827,0
38001,0
81644,0
199075,0
125325,0
53532,0
174376,0
13131,0
14446,0
86134,0
15089,0
112083,0
183235,0
115844,0
4522,0
6408,0
10821,1
173788,0
85993,0
107879,0
23274,0
67040,1
142431,0
109449,0
127171,0
132587,0
91277,0
50485,0
196253,0
139152,0
124049,0
47477,0
197906,0
144553,0
38148,0
83540,0
4921,1
195815,0
79423,0
72448,0
105544,0
125176,0
54494,0
8173,0
38330,0
58575,0
191747,0
191999,0
147121,0
196649,0
12719,0
183230,0
143695,0
47535,0
45752,0
77359,0
91361,0
106854,0
111364,0
19558,0
62382,0
80111,0
94669,0
157726,0
107072,0
153464,0
14664,0
33673,0
106898,0
154185,0
150138,0
46438,0
152710,0
140612,0
98006,0
124441,0
22679,0
128402,1
50325,0
74751,0
27708,0
119240,0
96537,0
87058,0
3108,0
140656,0
111652,0
102991,0
126981,0
63040,0
57540,0
196966,0
62768,0
197283,1
105219,0
159454,0
56309,0
169024,0
183608,0
80877,0
103624,0
77550,0
164101,0
160278,0
67242,0
119786,0
132159,1
50270,0
107995,0
115989,0
57709,0
192117,0
86410,1
35473,0
72506,0
119252,0
111800,0
52044,0
151757,0
113787,0
48255,0
60415,0
9610,0
86676,0
9724,0
84127,0
181221,0
84059,0
61304,0
173323,0
126550,0
51792,0
170184,0
198416,0
6826,0
42033,0
67005,0
91654,0
191956,0
195917,0
104554,0
39585,0
97662,0
98300,0
115510,0
76011,0
63305,0
14528,0
113523,0
20410,0
128140,0
3693,0
56921,0
134200,0
125820,0
196062,0
176793,0
140541,0
49593,0
39167,0
6740,0
136939,0
155676,0
157652,0
160072,1
104477,0
53899,0
72795,0
58660,0
104414,0
45418,0
57187,0
5634,0
23076,0
146416,0
23850,0
165864,0
31682,0
96910,0
192405,0
191746,0
132959,0
116432,0
1110,0
46919,0
90327,0
181550,0
8392,0
118579,0
59036,0
88336,0
163287,0
45478,0
136736,0
156749,0
99853,0
56998,0
46278,0
63679,0
38778,0
47063,0
83329,0
161139,0
191613,0
42953,0
181723,0
26084,0
59920,1
9487,0
132753,0
142271,0
36073,0
199247,0
118178,0
69612,0
154368,0
102046,0
117543,0
199212,0
169177,0
34851,0
101561,0
175454,0
112692,0
41905,0
36999,0
161490,0
56016,0
111631,0
23554,0
153991,0
133109,0
136469,0
170663,0
37550,0
101951,0
113401,0
22573,0
145815,0
164310,0
184157,0
159356,0
46887,0
103975,0
193894,0
90079,0
131918,0
52309,0
110150,0
15329,0
25600,0
88374,0
131997,0
136635,0
157813,1
79625,0
192662,0
180032,0
191293,0
60084,0
150908,0
171713,0
170755,0
104877,0
122938,0
59743,0
55204,0
188919,0
130807,0
15753,0
28201,0
167705,0
15692,0
3882,0
143583,0
70489,0
121614,0
143779,0
27564,0
110114,0
74307,0
155654,0
25797,0
118356,0
115322,0
110833,0
155052,0
159224,1
103705,0
80546,0
9332,0
4643,0
105779,0
139020,0
83205,0
122443,0
3056,0
182684,0
12337,0
183912,0
27380,0
129951,0
3600,0
155374,0
25812,0
32804,0
133664,0
34681,0
172973,0
17773,0
135934,0
26619,0
140003,0
163443,0
28767,0
171902,0
167461,0
36950,0
63021,0
59357,0
53017,0
110030,0
86501,0
12664,0
135022,0
194269,0
151703,0
169287,0
26966,0
52447,0
61974,0
18539,1
174235,0
28659,0
121373,0
87790,0
108347,0
28497,0
56988,0
85369,0
114710,0
143887,0
41385,0
59654,0
166289,0
136722,0
74403,0
3578,0
195509,0
72212,0
55300,0
9346,0
189193,0
99345,0
138810,0
182399,0
34063,0
20811,0
100128,0
128998,0
195700,0
29263,1
142627,0
185209,0
52430,0
50910,0
1067,0
79494,0
142842,0
101837,0
18984,0
56594,0
135832,0
65884,0
5633,0
154781,0
109068,0
186211,0
127409,0
73256,0
32856,0
107919,0
165481,0
57343,0
136758,0
22503,0
43519,0
58340,0
192251,0
132502,0
25948,0
178826,0
137628,0
57515,0
102030,0
155304,0
50104,0
69298,0
52207,0
182385,0
16797,0
121591,0
110936,0
79602,0
169576,0
172180,0
167483,0
95389,0
55338,0
27301,0
125127,1
125463,0
51054,0
160466,0
4960,0
78736,1
150165,0
116284,0
71761,0
167578,0
9979,0
15648,0
172846,0
112207,0
167093,0
6647,0
178099,0
195623,0
10015,0
192588,0
9778,1
131031,0
16467,0
7712,0
23447,0
89955,1
54119,0
135312,1
162039,0
25173,0
141237,0
182458,0
196567,0
105372,0
118558,0
157917,0
173429,0
84730,0
75476,0
112162,0
184916,1
43926,0
48804,0
137699,0
80211,0
10759,0
55473,0
75907,0
176958,0
176840,0
50235,0
104792,0
109159,0
173740,0
55084,0
32406,0
26545,0
94097,0
111167,0
106685,0
89871,0
194193,0
196544,0
119609,0
157498,0
15699,0
38657,0
174870,0
44359,0
58802,1
144830,0
153108,0
95202,0
108069,0
186233,0
100539,0
136542,0
73070,0
9247,0
95057,0
111759,0
116957,0
88421,0
107998,0
191345,0
85088,0
92285,0
130156,0
170796,0
177700,0
22989,0
97155,0
186600,1
60162,0
19790,0
149124,0
104902,0
70343,0
85838,0
126032,0
23351,0
23954,0
58277,0
11484,0
28645,0
43583,1
26946,0
189932,1
88375,0
128536,0
26517,0
144444,0
162642,0
167257,0
83960,0
11971,1
186011,0
16600,0
75356,0
119860,0
100129,0
120231,0
60613,0
67565,0
162498,0
162460,0
155341,0
149754,0
116648,0
137679,0
99623,0
87150,0
130110,0
110574,0
4298,0
79151,0
113924,0
73550,0
45627,0
173944,0
80754,0
106643,0
183882,0
167282,1
35684,0
120336,0
134401,0
2387,0
101260,0
55089,0
80435,0
131042,0
86307,0
79303,1
125107,0
164816,0
138761,0
3513,0
23434,0
77704,0
172209,0
94863,0
40495,0
73834,0
151994,0
124136,0
45556,1
172033,0
153704,1
198338,0
195209,0
58108,0
160111,0
2263,0
140529,0
98138,0
3146,0
98407,0
135887,0
95629,0
42362,0
160599,0
17255,0
74296,0
69842,0
165281,0
84172,0
101824,0
184641,0
93293,0
155596,0
195484,0
53508,0
134109,0
165018,0
66885,1
114124,0
49025,0
171446,0
13137,0
15400,0
167962,0
13718,0
94138,0
120051,0
183452,0
12823,0
180225,0
110381,0
175387,0
108253,0
166377,0
42476,0
94489,0
127685,0
88441,0
182707,0
40090,0
48163,0
68262,1
146899,0
173078,0
108272,0
48976,0
36861,0
52216,0
75598,0
160712,1
143943,0
1082,0
162942,0
154856,0
75712,0
126582,0
184830,0
183275,0
116970,0
97021,0
150176,0
68785,1
128353,0
20047,0
134860,1
13412,0
16245,0
55834,0
53546,0
91442,0
25873,0
134311,0
119960,0
79957,0
66655,0
90429,0
101974,0
126531,1
84629,0
121438,0
38019,0
36003,0
4330,0
140596,0
188729,0
175955,0
85385,0
151655,0
21271,0
3658,0
48172,0
157369,1
24465,0
108152,0
54375,1
154081,0
8992,0
5974,0
195216,0
181943,0
158629,0
28183,0
170006,0
38554,0
68227,0
136019,0
179846,1
191568,0
77499,0
171669,0
121738,0
150015,0
157826,0
61019,0
121408,0
151650,0
59603,0
105080,1
149410,0
27172,0
112451,0
125414,0
54870,0
131203,0
98663,0
60315,0
159675,0
105922,0
109328,0
167689,0
1286,0
48635,0
147942,0
187354,0
129909,0
107751,0
197547,0
145273,0
109658,0
154769,0
71533,0
132062,0
17241,0
181241,0
125793,0
199349,0
18256,0
98759,0
22612,0
34528,0
39342,0
120585,0
1845,0
140222,0
142329,0
192242,0
39020,0
112242,0
5455,0
133286,0
41639,0
155537,0
93769,0
197615,0
7432,0
121946,0
44996,0
153800,0
44972,0
25370,0
48565,0
129093,0
108955,0
196573,0
3550,0
1766,0
106424,0
10633,0
187836,0
92430,0
163876,0
42639,0
154347,0
89711,1
52541,0
13220,0
148121,0
195751,0
76364,0
9656,0
54070,0
97290,0
25908,0
179317,0
102071,0
30594,0
93410,0
76429,0
158345,0
52742,0
92017,0
160301,0
9678,0
85163,0
121858,0
77727,0
158756,0
152328,0
151442,0
43638,1
133567,0
78148,0
122528,0
36164,0
63187,0
5270,0
158996,0
48195,0
17210,0
64671,0
31777,0
109603,0
90308,0
9688,0
197079,0
52710,1
148871,0
155422,0
125126,0
64230,0
199278,0
110426,0
91180,0
94876,0
51475,0
189287,0
37972,1
146417,0
89079,0
168619,0
106126,0
189641,0
98766,0
165840,0
17931,0
7377,0
5288,1
160245,0
91734,0
139286,0
169433,0
2024,0
23747,0
139906,0
66737,0
98017,0
113078,0
21840,0
186630,0
160906,0
92610,0
15413,0
96030,0
90408,0
187492,0
104555,0
149178,0
42268,0
105875,0
191512,0
87925,0
60966,0
105961,0
26,0
38688,0
44019,0
152481,0
17203,0
126980,0
83256,0
45503,0
10261,0
172355,0
138388,0
146386,0
152621,0
53068,0
78551,0
117430,0
40906,1
22887,0
171375,0
18644,0
81183,0
155477,0
18002,0
148737,0
135393,0
72478,0
154629,0
71521,1
104859,0
47124,0
179522,0
46107,0
97205,0
133673,0
20796,0
30289,0
169437,0
123851,0
18716,0
96555,0
181732,0
152938,0
143379,0
72518,0
145616,0
22626,1
77631,0
35617,0
155634,1
172644,0
173139,0
143938,0
47514,0
136601,0
84465,0
38648,0
24706,0
167871,0
109566,0
65572,0
63356,0
133007,0
120787,0
125745,0
35378,0
25439,0
52250,1
134817,0
86028,0
139968,0
30146,1
48873,0
197826,0
40444,0
120203,0
86352,0
166438,0
171901,0
74783,0
27688,0
108023,0
148061,0
183727,0
25780,0
187624,0
187822,0
43374,0
69203,0
97942,0
139960,0
150260,0
41330,0
27359,0
191077,0
146064,0
86068,0
193902,0
79748,0
176094,0
15969,0
117628,0
177959,0
34260,0
37117,0
12229,0
164105,0
100737,0
87867,0
196087,0
130907,0
82135,0
10726,0
139780,0
171318,0
126044,0
84446,0
106757,1
74571,0
83839,0
76389,0
108587,0
175827,0
124840,0
67883,0
28679,0
137566,0
58608,0
10676,0
3448,0
130353,0
58448,0
19439,0
158066,0
180505,0
176347,0
93443,0
148296,0
96753,0
4596,1
181618,1
45062,0
46499,0
54785,0
152355,0
73541,0
145007,0
159908,0
81647,0
195906,0
31388,0
3812,1
145957,0
134905,1
150548,0
56218,0
113182,0
146127,0
192790,0
16065,0
43675,0
171419,0
58264,0
134259,0
162276,0
83390,0
68941,0
170842,0
181578,0
117968,0
46849,0
157418,0
85640,0
66083,0
17201,0
95168,0
136530,0
85206,0
119204,0
11774,0
59286,0
77479,0
171789,1
72006,0
39303,0
103331,0
190839,0
65587,1
198105,0
142187,0
82360,0
93782,0
101894,0
191615,0
99184,0
46830,0
102002,0
156883,0
27591,0
88253,0
69035,0
32520,0
13077,1
20914,0
90712,0
34072,0
16507,0
135222,0
77110,0
187556,0
6420,0
7045,0
5,0
82273,0
152545,0
144467,0
124818,0
183440,0
440,0
69432,0
198428,0
102448,1
128876,0
177984,0
94711,1
67886,0
9128,0
18940,0
4871,0
139267,1
111452,0
27548,0
94609,0
140429,0
83050,0
186943,0
197736,0
71059,0
46676,0
27694,0
89856,0
75445,0
90905,0
70358,0
157792,0
198130,0
162544,0
140389,0
99162,0
116421,0
142588,0
33185,0
190594,0
6463,0
80356,0
175883,0
194242,1
27306,0
12895,1
108289,0
141037,0
154389,0
96956,0
60144,0
25535,0
183813,1
118410,0
125908,0
99933,0
69501,1
199335,0
13747,0
74408,0
22922,0
4455,0
3516,0
91997,0
24554,0
58125,0
45315,0
170117,0
127141,0
58716,0
22608,0
127592,0
63079,0
26647,0
142724,0
28619,0
17987,0
107274,0
197057,0
24332,0
43214,0
1617,0
147084,0
124697,0
144931,0
190574,0
131957,0
142283,0
64201,1
163270,0
98729,0
95319,0
171183,0
17721,0
87657,0
127851,0
41935,0
176343,0
84887,0
42793,0
66340,0
16628,0
4124,0
83609,0
180055,0
198728,0
67990,0
24388,0
66963,1
30133,0
7441,0
76944,0
159192,0
149583,0
52060,0
64173,0
58336,0
53252,0
106465,0
127070,0
56436,0
100538,0
130687,0
163922,0
165488,0
49348,0
157533,0
54097,0
146146,0
133856,0
8549,0
121467,0
103964,1
172925,0
52257,0
83601,0
189573,0
42824,0
170779,0
59673,0
179622,0
185599,0
18423,0
169509,0
143632,0
132968,0
119748,0
16513,0
58370,0
102526,0
181224,0
123478,0
54879,0
75297,0
54525,0
61820,0
32219,0
25234,0
74972,1
139563,0
44761,0
161715,0
48718,0
171682,0
93168,0
111480,0
17305,0
148266,0
145009,1
1225,0
173969,0
6414,0
21704,0
177955,0
6962,0
77226,0
122735,0
74647,0
190841,0
157478,0
187006,0
31463,0
136364,0
4861,0
81575,0
190018,0
78245,0
190314,0
22699,0
109758,0
164830,0
95595,0
149609,1
76473,0
148364,0
103131,0
57637,0
9478,0
14590,0
84613,1
65701,0
103152,0
92569,0
20508,1
28097,0
55153,0
43367,1
79189,0
83734,0
17906,0
80675,0
198324,0
115060,0
14428,1
88028,0
161298,0
47892,0
184736,0
167618,0
92871,0
37261,0
64855,0
87963,0
88995,0
138661,0
168367,0
2631,0
11010,0
99627,0
157835,0
159344,0
50799,0
31447,0
182016,0
198296,0
119417,0
3890,0
10881,0
119518,0
65052,1
83142,0
121566,0
118107,0
162694,0
184936,0
143846,0
138326,0
69265,0
64,1
185614,0
180744,0
129578,0
13692,0
19450,0
122200,0
30866,0
196716,0
7979,0
72185,0
148490,0
12681,0
69827,0
87049,1
39531,0
181955,0
143000,0
84390,0
103922,0
54936,0
194791,0
187677,0
64302,0
80369,0
22269,1
81586,0
150824,0
81958,0
55536,0
114518,0
56366,0
128837,0
66972,0
79800,0
16487,0
10123,0
86416,0
45647,0
40903,0
16969,0
15978,0
92534,0
94973,0
13127,0
182542,0
76494,0
142381,1
173371,0
131375,0
119901,0
8671,0
65959,0
10982,0
86734,0
129869,0
17215,0
43259,0
10548,0
92407,0
127614,0
89478,0
182202,0
42289,0
27400,1
14260,0
145707,0
133494,0
38211,1
5305,0
15821,0
63684,0
103154,0
61447,0
105849,0
116785,0
147655,1
22836,0
100696,0
63904,0
13706,0
75436,0
155556,0
95733,0
140476,0
188857,0
126780,0
138029,0
87212,0
118693,0
136084,0
66297,0
110427,0
132524,0
181692,0
189409,0
76811,0
13358,0
121539,0
42598,1
143962,0
148710,0
36220,0
9009,0
21869,1
20594,0
84216,0
40117,0
186302,0
21767,0
95957,0
9821,0
116410,0
82307,0
49168,0
165660,0
80095,0
1128,0
132589,0
133533,0
166636,1
36321,0
98278,0
124901,1
153928,1
136623,0
42501,0
15481,0
184930,0
178194,0
31935,0
5313,0
50522,0
135546,0
7457,0
191420,0
33176,0
174463,0
104661,0
49863,0
28702,0
140783,0
4370,0
7255,0
13209,0
196123,0
192277,0
86825,0
96137,0
62077,0
189862,1
27117,1
45525,0
173721,0
103245,0
72794,0
181129,0
66735,0
144745,0
87430,0
190270,0
160592,0
151226,0
186620,0
43219,0
72668,0
149626,0
148113,0
77763,0
10400,0
50215,0
69006,0
160409,0
80723,0
92535,0
196925,0
6868,1
140107,0
183040,0
61076,0
18257,0
20699,0
119750,0
182590,0
176468,0
24522,0
86637,0
154470,0
144376,0
59078,0
77622,0
73342,0
137949,1
33164,0
47125,0
85265,0
88942,0
6617,0
163839,0
169286,0
40845,0
119401,0
74415,0
111979,0
119684,0
124549,0
139532,0
159097,0
101357,0
4177,0
84804,0
2854,0
16133,0
123438,0
146895,0
56206,0
158316,0
143127,0
179359,0
127090,0
16377,0
111266,0
108328,0
35704,0
10249,0
126271,0
28768,0
136966,0
147934,0
150966,0
140809,0
29685,0
192248,0
10260,0
28487,0
71763,0
129393,0
180223,0
80025,0
166142,1
244,0
61842,0
124774,0
110755,1
195840,0
106216,0
154841,0
64825,0
196166,0
63293,0
45734,0
129564,0
73199,0
115389,0
130008,0
185518,0
63417,0
40666,0
34767,0
185384,0
21876,0
171540,1
112275,0
2682,0
121071,0
69019,0
27775,0
111529,1
114309,0
167022,0
9416,0
117376,0
177489,0
174468,0
55605,0
6935,0
180717,0
183954,0
198021,0
191587,0
178788,1
2466,0
20637,0
108179,0
89734,0
138055,0
126982,0
134036,0
124882,0
18124,0
170476,0
183901,1
146062,0
21214,0
187610,0
114556,0
103266,0
131009,0
158205,1
46166,0
35935,0
165841,0
20678,0
13685,0
115728,0
69716,0
186928,0
50657,0
93309,0
23516,0
78052,0
168301,0
2673,0
94807,0
95958,0
89736,0
39045,0
115736,0
20032,0
131951,0
8994,0
10070,0
57274,0
156562,0
47247,0
54020,0
191290,0
187854,0
126583,0
153411,0
134548,0
103534,0
174933,0
7780,0
156511,0
112536,0
62603,0
23696,0
167289,0
103720,0
34735,0
98939,0
149342,0
89464,0
139955,0
67017,0
174864,0
95337,0
96158,0
147129,0
115611,0
18297,0
16292,0
166733,0
45826,0
24877,0
141006,0
14915,0
187501,0
64925,0
7906,0
112142,0
121534,0
124648,0
38190,0
51149,0
135825,0
50271,1
61966,0
197002,0
114693,1
157234,0
104923,0
51811,0
49034,1
80987,0
174998,0
69290,0
106282,0
92562,0
131632,0
142973,0
31035,1
3744,0
40409,0
158100,0
122119,0
4091,0
27474,0
95106,0
93460,0
187925,0
110583,0
86111,0
122795,0
120818,0
96097,0
144026,0
121664,0
121432,0
177421,0
997,0
111705,0
45389,0
151651,0
92050,0
7183,0
171545,0
134734,0
117250,0
126043,0
36887,0
150054,0
93713,0
151690,0
143813,0
183310,0
145510,0
29859,0
66238,0
121147,0
57188,0
86746,0
124107,0
188837,0
43347,0
89461,0
149086,0
146897,0
147855,0
72180,0
39174,0
107955,0
128729,0
96857,0
190672,0
5403,0
116057,0
5583,0
122100,0
171052,1
111965,0
29707,0
130267,0
46225,0
66038,1
101549,0
170732,0
136033,0
82248,0
163498,0
40659,0
121724,0
46332,0
89257,0
172828,0
19490,0
167688,0
154407,0
150294,0
57259,0
142622,0
152584,0
156549,0
126433,0
7767,1
45,0
4748,0
44997,0
160499,0
71181,0
45967,0
134380,0
51301,0
44318,1
90176,0
43014,0
3647,0
166642,0
145025,0
73883,0
81571,0
168275,0
179830,0
105489,0
84085,0
18269,0
13600,0
149932,0
74073,0
195795,0
143644,0
132239,0
116990,0
125836,0
173357,0
44992,0
185949,0
77343,0
9398,0
176042,0
111078,0
60886,0
24275,0
185961,0
18443,0
57907,0
36963,0
87297,0
108607,1
167408,0
127170,0
130213,0
16498,0
3737,0
94683,0
78591,0
63969,1
639,0
84121,0
47038,0
96635,0
83268,0
114936,1
22054,0
32796,0
133671,0
88286,0
3213,0
123384,0
76945,0
154558,0
15354,0
3274,0
33084,0
186325,0
103962,0
138659,1
126774,0
8264,0
90572,0
66960,0
136742,0
126450,0
186983,1
140436,0
32698,1
27007,0
93952,0
142757,0
139828,0
162994,0
71487,0
148687,0
123037,0
103378,0
2395,0
89910,0
44129,0
100003,0
105837,0
42379,0
1780,0
126929,0
184120,0
26090,0
37335,0
54704,0
168876,0
116482,0
122946,1
19087,0
150863,0
135247,0
16763,0
191478,0
118059,0
126771,0
94662,0
3592,0
77599,0
191649,0
123711,1
94078,0
125897,0
8595,0
173546,0
142175,0
85382,0
68009,0
69310,0
28271,1
151663,0
21351,0
170795,0
36961,0
85854,0
176481,0
124396,0
56047,0
153022,0
194592,0
154800,0
66579,0
158639,0
112880,0
173693,0
115528,0
137133,0
137264,0
137083,0
162103,0
171181,0
154877,0
69743,0
161118,0
16625,0
172132,1
87894,1
13535,0
77658,0
79968,0
28327,0
79150,0
20642,0
138190,1
43462,0
62135,0
113971,0
100809,0
160095,0
170200,0
88476,0
157647,0
193676,0
142046,0
51207,0
198183,0
191887,0
100752,0
193934,0
50401,0
117659,0
59412,0
198255,0
57600,0
150097,0
63847,0
159866,0
99503,0
62557,0
36505,0
181169,0
66329,0
105166,1
119338,0
147537,0
43757,0
37315,0
154573,0
46140,0
5006,0
52161,1
8842,0
16126,0
112598,0
38640,0
151381,0
170912,0
166808,0
68010,0
48602,0
160852,0
188552,1
79880,0
7260,0
111817,0
165064,0
24000,0
73558,0
95639,0
169663,0
171776,0
139262,0
149814,0
58541,0
118711,0
25391,0
18255,0
144747,0
140343,0
118632,0
70071,0
30210,0
110324,0
123486,0
184424,0
133810,0
108039,0
43101,0
1408,0
153685,0
33865,0
48588,1
11233,1
61764,0
90798,0
38040,0
58561,0
50311,0
161384,0
197255,0
129834,0
47093,1
102901,0
5684,0
38110,0
90606,0
110005,0
135827,0
50803,0
32090,0
74234,0
4890,0
54891,0
166738,0
65912,0
37463,0
165546,0
28813,0
140841,0
2473,0
155832,0
54024,0
105360,0
144801,0
32095,0
134528,0
165586,0
150389,0
112783,1
56618,0
160116,0
60505,0
98053,0
4842,1
114969,0
24337,0
158007,0
172553,0
41090,0
144591,0
30491,0
120519,0
131921,0
28093,0
164826,0
149212,0
120239,0
153542,0
124579,0
94108,0
17629,0
163911,0
89454,0
100142,0
31032,1
72444,0
42185,0
49676,0
34850,0
88941,0
72058,1
144013,0
163402,0
134340,0
52750,0
122567,0
13911,0
94521,0
55408,0
20582,0
50376,0
83899,0
182018,0
149373,0
163775,0
121033,0
145279,0
81821,0
160203,0
92212,1
52446,0
36668,0
81373,1
143183,0
81916,0
129299,0
112204,0
3193,0
38730,0
150469,0
134051,0
35554,0
75531,0
178074,1
118488,1
91477,0
51221,0
126712,0
199044,0
140988,0
38398,0
186524,0
96235,0
3099,0
5742,0
191160,0
114560,0
62878,0
26044,0
31395,0
174068,1
92787,0
37859,0
44627,0
56537,0
52551,0
88015,0
165879,0
160647,0
172636,0
33924,0
160944,0
15012,0
145736,0
101630,0
160671,0
56258,0
64242,0
77618,0
44604,0
160564,0
162809,0
162788,0
171753,0
194706,0
105990,0
86757,0
54666,0
74625,0
188344,0
54546,0
92452,0
15885,0
9758,0
157662,0
130683,0
183139,0
2883,1
19624,0
