,race,priors_count,age_cat_Greater than 45,age_cat_Less than 25,sex_Male,c_charge_degree_M
2084,0,0.2702821481937242,0,0,1,1
2085,1,0.2702821481937242,0,0,1,1
2086,1,1.0811285927748968,0,0,0,1
2087,0,2.4325393337435175,1,0,1,0
2088,0,0.0,1,0,1,1
2089,1,0.0,0,1,0,0
2090,1,0.0,0,0,0,0
2091,1,5.946207260261932,0,0,0,0
2092,1,0.0,0,0,0,0
2093,0,0.2702821481937242,0,1,1,0
2094,1,0.5405642963874484,0,1,1,0
2095,1,0.8108464445811726,1,0,0,1
2096,1,1.0811285927748968,0,0,1,0
2097,1,0.0,0,1,1,0
2098,0,0.5405642963874484,0,0,1,1
2099,1,0.0,0,0,1,0
2100,1,4.0542322229058625,0,0,1,1
2101,0,1.351410740968621,1,0,1,0
2102,1,0.0,0,0,1,1
2103,0,0.0,1,0,0,0
2104,1,0.2702821481937242,0,1,1,0
2105,1,2.4325393337435175,1,0,1,0
2106,1,0.2702821481937242,0,0,1,1
2107,0,0.2702821481937242,1,0,1,1
2108,1,0.0,0,0,1,0
2109,1,0.0,0,1,1,1
2110,1,0.5405642963874484,1,0,1,1
2111,1,1.351410740968621,0,0,0,0
2112,1,0.5405642963874484,0,0,1,1
2113,0,0.0,1,0,1,1
2114,1,0.5405642963874484,0,0,1,0
2115,1,0.2702821481937242,1,0,0,0
2116,0,0.0,0,0,0,0
2117,0,0.0,1,0,1,1
2118,0,0.5405642963874484,1,0,1,1
2119,1,1.6216928891623452,0,0,1,0
2120,1,3.7839500747121386,0,0,1,0
2121,0,1.6216928891623452,0,0,1,0
2122,0,0.2702821481937242,0,0,0,1
2123,1,0.0,0,0,1,0
2124,0,1.6216928891623452,0,0,1,0
2125,1,10.27072163136152,1,0,1,0
2126,1,4.594796519293311,0,0,1,0
2127,0,0.0,1,0,0,1
2128,0,1.0811285927748968,1,0,1,1
2129,1,0.2702821481937242,0,1,1,0
2130,1,0.0,1,0,1,1
2131,0,0.8108464445811726,0,0,0,0
2132,1,6.486771556649381,0,0,1,1
2133,0,0.5405642963874484,0,0,1,0
2134,0,0.5405642963874484,0,0,1,1
2135,0,0.5405642963874484,0,0,0,0
2136,1,0.0,0,1,1,1
2137,1,0.8108464445811726,0,1,1,0
2138,1,0.8108464445811726,0,0,1,0
2139,0,1.351410740968621,0,0,0,0
2140,0,5.13536081568076,1,0,1,0
2141,1,0.2702821481937242,0,1,1,0
2142,1,0.2702821481937242,0,1,1,0
2143,1,0.0,0,0,1,0
2144,1,1.351410740968621,0,0,1,0
2145,1,0.2702821481937242,0,1,1,1
2146,1,0.0,0,0,1,1
2147,1,1.351410740968621,0,0,0,0
2148,1,2.4325393337435175,0,0,1,0
2149,1,0.2702821481937242,1,0,1,0
2150,0,0.0,1,0,1,1
2151,0,0.8108464445811726,0,0,1,0
2152,1,0.5405642963874484,0,0,1,0
2153,0,0.0,0,0,0,0
2154,1,0.0,0,1,0,0
2155,0,1.8919750373560693,1,0,1,1
2156,0,0.0,0,0,1,1
2157,1,3.7839500747121386,1,0,1,0
2158,1,5.405642963874484,1,0,1,1
2159,1,1.8919750373560693,1,0,0,0
2160,0,0.5405642963874484,0,1,1,0
2161,1,0.5405642963874484,0,1,1,1
2162,0,0.5405642963874484,0,0,0,0
2163,0,2.4325393337435175,0,0,0,0
2164,0,3.5136679265184143,0,0,1,0
2165,1,0.0,0,1,1,1
2166,0,1.8919750373560693,0,0,0,0
2167,1,1.6216928891623452,0,0,1,1
2168,1,0.0,0,1,0,0
2169,0,0.0,0,0,1,0
2170,1,0.0,0,0,1,0
2171,1,0.0,0,0,1,1
2172,1,1.0811285927748968,1,0,1,0
2173,1,0.2702821481937242,0,0,1,0
2174,0,0.5405642963874484,1,0,1,0
2175,1,1.6216928891623452,0,0,1,0
2176,0,0.5405642963874484,1,0,1,0
2177,0,1.0811285927748968,0,0,1,0
2178,1,0.5405642963874484,0,0,1,0
2179,1,0.5405642963874484,0,0,1,0
2180,0,0.0,0,1,1,1
2181,1,1.0811285927748968,0,1,0,1
2182,1,0.0,1,0,1,0
2183,0,0.2702821481937242,0,1,1,0
2184,0,2.702821481937242,0,0,1,0
2185,0,2.4325393337435175,0,0,1,1
2186,1,0.0,0,1,1,0
2187,0,0.2702821481937242,1,0,1,0
2188,1,0.0,0,1,1,1
2189,1,2.702821481937242,0,0,1,0
2190,1,4.594796519293311,0,0,1,1
2191,1,0.5405642963874484,0,0,1,1
2192,0,0.8108464445811726,0,1,1,1
2193,0,2.1622571855497936,0,0,1,0
2194,1,0.5405642963874484,1,0,1,0
2195,0,0.0,0,1,0,0
2196,1,0.0,0,1,0,1
2197,0,0.0,1,0,1,1
2198,0,0.2702821481937242,0,0,1,0
2199,0,1.8919750373560693,0,0,0,0
2200,0,0.0,0,0,1,0
2201,1,2.1622571855497936,0,0,1,0
2202,1,0.0,0,1,1,0
2203,1,0.0,0,1,1,0
2204,1,0.2702821481937242,0,0,1,0
2205,0,0.0,0,1,0,1
2206,1,0.2702821481937242,0,0,0,0
2207,1,0.8108464445811726,1,0,0,1
2208,1,0.0,0,0,1,0
2209,1,0.5405642963874484,0,1,1,1
2210,1,1.0811285927748968,0,0,1,1
2211,1,1.8919750373560693,0,0,0,0
2212,1,1.351410740968621,0,0,1,1
2213,1,0.5405642963874484,0,1,1,0
2214,1,6.216489408455656,0,0,1,0
2215,0,0.0,0,1,0,1
2216,0,1.6216928891623452,1,0,1,0
2217,1,0.5405642963874484,0,1,1,0
2218,0,1.8919750373560693,0,0,1,1
2219,0,9.73015733497407,1,0,1,0
2220,1,0.0,0,1,1,0
2221,1,0.8108464445811726,0,1,1,1
2222,1,0.0,1,0,1,0
2223,0,1.8919750373560693,0,0,1,1
2224,1,0.2702821481937242,0,0,0,1
2225,1,0.5405642963874484,0,1,1,0
2226,0,1.0811285927748968,0,0,1,0
2227,1,0.5405642963874484,0,1,0,0
2228,1,0.0,0,1,0,1
2229,1,0.0,1,0,1,1
2230,1,0.2702821481937242,1,0,1,0
2231,1,0.2702821481937242,1,0,1,1
2232,1,7.567900149424277,0,0,1,0
2233,1,0.8108464445811726,0,0,1,0
2234,0,0.2702821481937242,1,0,1,1
2235,1,0.5405642963874484,1,0,1,1
2236,1,1.6216928891623452,0,1,1,0
2237,1,1.0811285927748968,1,0,1,0
2238,1,2.702821481937242,0,0,1,0
2239,1,0.2702821481937242,0,0,1,0
2240,0,1.6216928891623452,0,0,0,0
2241,1,2.4325393337435175,0,0,1,0
2242,1,5.675925112068208,0,0,1,0
2243,0,0.0,0,0,1,1
2244,0,0.0,1,0,0,1
2245,1,1.351410740968621,0,0,1,1
2246,1,1.0811285927748968,1,0,1,0
2247,0,0.0,1,0,0,0
2248,1,0.0,0,1,1,0
2249,1,2.1622571855497936,1,0,1,0
2250,0,0.0,0,0,1,0
2251,1,2.1622571855497936,0,1,1,0
2252,1,3.7839500747121386,0,0,1,0
2253,1,0.0,0,0,0,1
2254,0,1.8919750373560693,1,0,1,0
2255,1,0.0,0,0,0,1
2256,1,1.0811285927748968,0,0,1,1
2257,1,0.0,0,1,1,1
2258,0,2.973103630130966,0,0,1,0
2259,1,0.0,0,0,1,0
2260,1,0.0,0,0,0,1
2261,1,1.8919750373560693,0,1,1,0
2262,1,1.0811285927748968,0,0,0,0
2263,0,0.0,1,0,1,1
2264,1,0.0,0,1,1,0
2265,1,0.5405642963874484,0,1,1,0
2266,1,0.2702821481937242,0,0,1,0
2267,1,0.8108464445811726,0,0,0,0
2268,1,2.1622571855497936,0,0,1,1
2269,0,0.2702821481937242,0,0,1,0
2270,0,0.2702821481937242,0,1,0,0
2271,1,0.0,1,0,0,0
2272,0,0.0,0,0,0,1
2273,0,0.0,1,0,1,0
2274,0,0.5405642963874484,0,0,1,0
2275,0,0.5405642963874484,0,0,1,0
2276,1,1.6216928891623452,0,0,0,0
2277,1,1.0811285927748968,0,0,1,0
2278,0,0.8108464445811726,0,0,1,0
2279,1,0.8108464445811726,0,0,0,0
2280,1,2.973103630130966,0,0,1,0
2281,0,1.8919750373560693,1,0,1,0
2282,0,0.0,0,0,0,0
2283,1,0.0,0,0,1,0
2284,0,1.6216928891623452,0,0,1,0
2285,0,0.5405642963874484,0,0,0,1
2286,1,0.2702821481937242,0,1,1,0
2287,0,0.0,1,0,1,0
2288,1,0.8108464445811726,1,0,1,1
2289,0,2.4325393337435175,0,0,1,0
2290,1,0.5405642963874484,0,1,1,0
2291,0,0.5405642963874484,0,0,1,0
2292,1,7.838182297618001,0,0,1,0
2293,1,0.0,0,0,1,1
2294,0,0.2702821481937242,0,1,1,1
2295,1,0.2702821481937242,0,0,0,1
2296,0,1.6216928891623452,0,0,1,0
2297,1,0.5405642963874484,0,0,1,0
2298,0,0.5405642963874484,1,0,1,1
2299,1,0.2702821481937242,0,1,1,0
2300,1,0.2702821481937242,0,1,1,0
2301,1,0.2702821481937242,0,0,1,0
2302,0,0.0,1,0,0,1
2303,1,0.8108464445811726,0,0,1,0
2304,1,2.4325393337435175,1,0,1,0
2305,1,8.919310890392898,0,0,1,0
2306,0,0.2702821481937242,0,1,0,1
2307,0,0.5405642963874484,0,0,1,0
2308,1,1.8919750373560693,0,0,1,0
2309,0,0.0,0,1,1,1
2310,1,2.1622571855497936,0,0,1,0
2311,0,0.2702821481937242,1,0,1,0
2312,1,0.2702821481937242,0,1,0,0
2313,1,2.4325393337435175,1,0,1,0
2314,1,0.2702821481937242,0,0,1,0
2315,1,1.351410740968621,0,0,1,0
2316,1,0.8108464445811726,0,0,1,0
2317,1,1.8919750373560693,0,0,0,0
2318,1,0.5405642963874484,0,0,0,0
2319,1,0.2702821481937242,0,1,0,0
2320,0,1.351410740968621,0,0,1,0
2321,1,4.0542322229058625,0,0,1,0
2322,0,0.0,0,1,0,1
2323,0,0.0,0,1,1,1
2324,0,0.0,1,0,1,1
2325,0,0.8108464445811726,0,0,1,1
2326,1,1.0811285927748968,0,0,1,0
2327,0,0.0,0,1,1,0
2328,0,1.351410740968621,1,0,1,1
2329,1,2.4325393337435175,0,0,0,0
2330,0,2.973103630130966,0,0,1,0
2331,0,0.0,0,0,1,0
2332,0,0.0,1,0,1,1
2333,0,0.2702821481937242,0,1,1,1
2334,1,2.973103630130966,0,0,1,1
2335,0,0.8108464445811726,0,0,1,0
2336,0,0.0,0,1,1,0
2337,0,0.5405642963874484,0,0,1,0
2338,1,1.351410740968621,0,0,1,1
2339,1,0.0,0,0,1,1
2340,1,0.2702821481937242,0,0,1,0
2341,1,5.13536081568076,0,0,1,1
2342,1,0.8108464445811726,0,1,0,1
2343,0,1.6216928891623452,1,0,1,0
2344,1,0.8108464445811726,0,0,1,1
2345,1,0.0,0,0,1,0
2346,0,0.2702821481937242,0,0,0,1
2347,1,0.0,0,1,1,0
2348,1,0.8108464445811726,0,0,1,0
2349,1,1.351410740968621,0,0,1,1
2350,1,0.0,1,0,1,0
2351,1,0.8108464445811726,0,0,1,1
2352,0,1.6216928891623452,0,0,1,0
2353,1,0.0,0,1,0,0
2354,0,3.2433857783246904,0,0,0,0
2355,0,2.4325393337435175,1,0,1,1
2356,0,0.0,0,0,1,1
2357,1,0.2702821481937242,0,0,1,0
2358,0,0.5405642963874484,1,0,0,0
2359,0,2.4325393337435175,0,0,1,0
2360,1,0.0,0,0,1,0
2361,0,0.2702821481937242,0,1,1,1
2362,1,1.8919750373560693,0,0,1,0
2363,1,0.0,1,0,0,1
2364,1,0.2702821481937242,0,1,1,0
2365,1,4.0542322229058625,1,0,1,1
2366,0,1.6216928891623452,0,0,1,1
2367,1,0.0,0,0,0,0
2368,1,0.0,0,0,0,1
2369,1,5.946207260261932,0,0,1,1
2370,0,1.0811285927748968,0,0,1,0
2371,1,0.0,0,0,1,1
2372,0,0.8108464445811726,0,0,1,1
2373,1,3.7839500747121386,0,0,1,0
2374,1,6.216489408455656,1,0,1,0
2375,1,0.8108464445811726,1,0,1,0
2376,1,0.5405642963874484,0,0,0,0
2377,1,0.2702821481937242,1,0,1,0
2378,1,0.2702821481937242,0,0,0,0
2379,0,1.0811285927748968,0,0,0,0
2380,1,5.405642963874484,0,0,1,0
2381,0,0.2702821481937242,0,1,1,1
2382,1,1.6216928891623452,0,0,1,0
2383,0,0.5405642963874484,0,0,1,0
2384,1,0.8108464445811726,0,0,1,0
2385,1,0.2702821481937242,0,1,1,0
2386,1,0.0,0,1,0,0
2387,1,0.2702821481937242,0,0,1,1
2388,1,1.6216928891623452,0,0,1,0
2389,1,0.2702821481937242,0,1,0,1
2390,1,1.351410740968621,0,0,1,0
2391,1,0.8108464445811726,0,0,1,1
2392,1,2.973103630130966,0,0,1,0
2393,1,4.0542322229058625,0,0,1,0
2394,0,1.0811285927748968,1,0,0,0
2395,1,0.0,0,0,1,0
2396,1,0.0,0,1,1,0
2397,1,1.6216928891623452,0,0,0,1
2398,0,0.5405642963874484,0,0,1,0
2399,1,0.0,0,1,0,0
2400,0,0.5405642963874484,0,0,1,0
2401,1,0.5405642963874484,0,0,1,1
2402,0,1.351410740968621,0,1,1,1
2403,1,0.2702821481937242,0,0,1,0
2404,0,0.2702821481937242,0,0,0,1
2405,1,0.2702821481937242,0,0,1,1
2406,1,0.5405642963874484,0,0,0,0
2407,1,2.973103630130966,1,0,1,1
2408,1,0.0,0,1,1,0
2409,0,0.8108464445811726,0,0,1,0
2410,1,4.0542322229058625,1,0,1,0
2411,1,3.5136679265184143,1,0,1,0
2412,1,0.8108464445811726,0,0,0,0
2413,1,4.594796519293311,1,0,1,0
2414,1,0.0,0,1,1,1
2415,1,1.8919750373560693,0,0,0,1
2416,1,0.0,0,0,1,1
2417,1,0.2702821481937242,0,0,1,0
2418,0,1.351410740968621,0,0,1,1
2419,1,0.2702821481937242,1,0,1,0
2420,1,0.2702821481937242,0,0,1,1
2421,1,0.2702821481937242,0,0,1,0
2422,0,0.0,0,1,1,1
2423,1,0.2702821481937242,1,0,1,0
2424,0,0.8108464445811726,0,0,1,1
2425,0,2.4325393337435175,1,0,1,0
2426,1,0.0,0,0,1,0
2427,1,0.5405642963874484,0,0,1,0
2428,1,0.2702821481937242,0,1,0,0
2429,0,0.5405642963874484,0,0,1,0
2430,0,0.0,0,0,1,0
2431,1,0.8108464445811726,1,0,1,0
2432,0,0.0,0,0,1,1
2433,0,0.2702821481937242,1,0,1,1
2434,1,0.0,0,0,1,0
2435,0,2.4325393337435175,0,0,1,0
2436,1,1.0811285927748968,0,0,1,1
2437,1,0.5405642963874484,0,0,1,1
2438,1,0.8108464445811726,0,1,1,1
2439,0,0.8108464445811726,1,0,1,1
2440,0,0.0,1,0,1,1
2441,0,0.0,0,0,1,0
2442,0,0.2702821481937242,1,0,1,0
2443,1,0.0,1,0,1,1
2444,1,0.0,0,1,0,0
2445,0,0.5405642963874484,0,0,1,0
2446,1,0.0,0,0,1,0
2447,1,0.0,1,0,1,1
2448,1,0.0,0,1,1,0
2449,0,0.0,0,0,0,1
2450,1,0.2702821481937242,0,1,1,0
2451,1,3.2433857783246904,1,0,1,0
2452,0,2.973103630130966,0,0,1,0
2453,0,0.2702821481937242,0,0,1,0
2454,1,0.0,0,0,1,0
2455,0,0.0,1,0,1,0
2456,1,1.8919750373560693,0,0,1,1
2457,1,0.2702821481937242,1,0,1,0
2458,1,0.2702821481937242,0,0,1,1
2459,1,0.2702821481937242,1,0,1,0
2460,1,0.2702821481937242,0,0,1,0
2461,1,0.2702821481937242,0,1,1,0
2462,0,0.0,0,0,1,1
2463,0,0.0,0,0,0,1
2464,1,2.1622571855497936,0,0,1,0
2465,1,0.2702821481937242,0,1,1,0
2466,1,4.0542322229058625,0,0,1,0
2467,0,0.5405642963874484,0,0,1,1
2468,1,0.0,0,1,0,1
2469,1,0.2702821481937242,0,0,1,0
2470,1,0.2702821481937242,0,0,1,0
2471,1,0.0,0,1,1,0
2472,1,5.946207260261932,1,0,1,0
2473,1,0.2702821481937242,0,1,1,0
2474,1,0.0,0,0,1,0
2475,0,0.0,0,0,1,1
2476,1,3.5136679265184143,1,0,1,0
2477,1,0.2702821481937242,0,1,1,0
2478,0,2.1622571855497936,1,0,1,1
2479,1,0.2702821481937242,0,0,0,0
2480,1,0.8108464445811726,0,0,1,1
2481,0,0.2702821481937242,0,0,0,1
2482,1,5.13536081568076,0,0,1,1
2483,0,0.2702821481937242,1,0,0,0
2484,0,0.5405642963874484,1,0,1,1
2485,0,2.1622571855497936,0,0,1,0
2486,0,0.2702821481937242,1,0,1,1
2487,1,1.351410740968621,1,0,1,0
2488,1,0.0,1,0,1,0
2489,1,0.2702821481937242,0,1,1,1
2490,1,1.0811285927748968,0,0,1,0
2491,0,0.8108464445811726,0,1,1,1
2492,0,1.8919750373560693,1,0,0,0
2493,0,7.297618001230553,1,0,1,1
2494,1,0.2702821481937242,0,0,1,1
2495,1,0.5405642963874484,0,0,1,0
2496,0,1.351410740968621,0,0,1,0
2497,1,1.8919750373560693,0,0,0,0
2498,0,0.2702821481937242,1,0,1,0
2499,1,3.7839500747121386,0,0,1,0
2500,1,3.7839500747121386,0,0,1,0
2501,1,0.2702821481937242,0,0,0,1
2502,0,3.2433857783246904,1,0,1,0
2503,1,0.0,1,0,0,0
2504,1,1.351410740968621,0,0,1,0
2505,1,0.0,1,0,1,0
2506,1,1.8919750373560693,0,0,1,0
2507,0,0.0,1,0,1,0
2508,1,1.0811285927748968,0,0,1,1
2509,0,0.5405642963874484,0,0,1,0
2510,1,0.2702821481937242,0,0,1,0
2511,0,0.0,1,0,1,1
2512,1,0.0,0,0,0,0
2513,1,0.0,0,1,0,0
2514,1,1.8919750373560693,0,0,1,0
2515,1,3.2433857783246904,0,0,1,0
2516,1,2.4325393337435175,0,0,0,1
2517,1,0.5405642963874484,0,0,1,0
2518,1,1.8919750373560693,0,0,1,0
2519,1,1.8919750373560693,0,0,1,0
2520,1,2.973103630130966,1,0,1,0
2521,1,1.8919750373560693,0,1,1,0
2522,0,0.5405642963874484,0,0,1,1
2523,0,5.405642963874484,1,0,1,0
2524,1,2.4325393337435175,0,0,1,0
2525,1,0.2702821481937242,0,1,1,0
2526,1,0.2702821481937242,1,0,1,1
2527,0,0.0,0,0,1,1
2528,0,0.5405642963874484,1,0,1,1
2529,1,0.5405642963874484,0,0,1,0
2530,1,1.0811285927748968,0,0,1,0
2531,0,0.2702821481937242,0,1,1,0
2532,0,0.2702821481937242,1,0,1,1
2533,1,1.0811285927748968,0,0,1,1
2534,0,0.0,0,0,1,1
2535,0,0.0,0,1,1,0
2536,0,0.0,0,0,1,0
2537,0,0.2702821481937242,1,0,0,1
2538,1,0.5405642963874484,0,0,1,0
2539,1,6.486771556649381,0,0,1,0
2540,1,0.5405642963874484,0,0,1,1
2541,1,7.567900149424277,1,0,1,0
2542,0,0.0,1,0,1,1
2543,0,1.0811285927748968,0,0,1,1
2544,0,0.0,0,0,1,0
2545,0,1.0811285927748968,0,0,1,1
2546,0,1.351410740968621,0,0,1,0
2547,1,2.1622571855497936,0,0,1,0
2548,1,0.2702821481937242,0,1,1,1
2549,1,5.675925112068208,1,0,1,0
2550,1,0.5405642963874484,0,1,1,0
2551,1,1.8919750373560693,0,0,1,0
2552,0,0.0,1,0,1,1
2553,1,0.0,0,0,1,0
2554,0,0.2702821481937242,1,0,1,0
2555,1,0.0,0,1,1,1
2556,1,0.2702821481937242,0,0,1,1
2557,1,0.2702821481937242,0,1,1,0
2558,1,0.0,0,0,0,0
2559,0,0.0,0,0,1,1
2560,0,1.351410740968621,1,0,1,0
2561,0,0.0,0,0,1,0
2562,1,0.5405642963874484,0,0,1,0
2563,1,3.5136679265184143,0,0,1,1
2564,1,0.0,0,1,1,0
2565,1,1.0811285927748968,1,0,1,1
2566,0,0.0,0,0,1,0
2567,0,0.0,0,1,1,0
2568,0,0.0,0,1,0,0
2569,0,0.0,0,0,0,1
2570,1,0.0,0,0,1,1
2571,0,0.8108464445811726,1,0,1,0
2572,1,0.2702821481937242,0,1,1,0
2573,0,0.5405642963874484,0,1,1,0
2574,0,0.2702821481937242,0,0,1,0
2575,1,0.0,0,1,1,0
2576,1,1.0811285927748968,0,0,1,0
2577,1,0.0,0,1,1,0
2578,0,0.5405642963874484,1,0,1,0
2579,0,0.2702821481937242,1,0,1,0
2580,0,0.0,0,0,0,0
2581,1,0.0,0,1,1,0
2582,0,0.2702821481937242,0,1,1,0
2583,1,0.0,1,0,0,0
2584,1,0.8108464445811726,0,0,0,1
2585,1,2.4325393337435175,0,1,1,0
2586,1,0.0,1,0,1,1
2587,1,0.2702821481937242,0,1,1,0
2588,1,1.0811285927748968,0,0,1,0
2589,0,0.0,1,0,0,1
2590,0,1.351410740968621,0,1,1,0
2591,0,0.5405642963874484,0,0,1,0
2592,1,1.351410740968621,0,0,1,0
2593,1,2.4325393337435175,0,0,1,1
2594,0,0.2702821481937242,1,0,0,1
2595,0,0.2702821481937242,1,0,1,0
2596,0,1.0811285927748968,0,0,1,0
2597,0,0.5405642963874484,1,0,1,0
2598,0,2.4325393337435175,0,0,1,0
2599,1,0.0,0,1,1,0
2600,1,1.8919750373560693,1,0,1,0
2601,1,1.8919750373560693,0,0,1,0
2602,0,0.2702821481937242,1,0,0,0
2603,0,2.1622571855497936,0,0,1,0
2604,0,1.0811285927748968,1,0,1,1
2605,0,0.0,0,0,0,0
2606,0,0.0,0,1,1,1
2607,1,1.0811285927748968,1,0,0,0
2608,1,0.2702821481937242,0,1,1,0
2609,1,2.702821481937242,0,0,1,0
2610,1,0.5405642963874484,0,0,1,1
2611,0,0.0,0,0,1,0
2612,0,1.351410740968621,0,1,1,1
2613,0,0.0,0,1,0,1
2614,1,1.351410740968621,1,0,1,0
2615,1,0.0,0,0,1,1
2616,1,0.8108464445811726,0,1,1,0
2617,1,0.0,0,1,1,0
2618,1,0.0,0,1,0,0
2619,1,0.0,0,0,1,0
2620,1,0.2702821481937242,0,0,1,1
2621,1,0.0,1,0,1,0
2622,1,1.0811285927748968,0,0,0,1
2623,0,2.973103630130966,0,0,1,0
2624,0,2.4325393337435175,0,0,1,0
2625,0,0.0,0,1,1,0
2626,1,0.8108464445811726,1,0,1,0
2627,1,0.5405642963874484,0,1,1,1
2628,1,0.5405642963874484,0,0,1,0
2629,0,0.2702821481937242,0,0,1,0
2630,0,0.5405642963874484,0,0,0,1
2631,0,0.0,0,0,1,0
2632,0,2.1622571855497936,0,1,1,0
2633,0,0.0,0,0,1,0
2634,1,0.0,0,1,1,0
2635,1,1.351410740968621,0,0,0,0
2636,1,1.0811285927748968,1,0,1,0
2637,1,0.0,0,0,1,1
2638,0,0.5405642963874484,0,0,1,1
2639,1,2.4325393337435175,1,0,1,1
2640,1,0.0,0,1,1,0
2641,0,0.2702821481937242,1,0,0,1
2642,0,0.5405642963874484,0,0,1,0
2643,0,0.0,0,1,1,0
2644,1,1.6216928891623452,0,0,1,0
2645,1,1.8919750373560693,0,0,1,1
2646,1,0.2702821481937242,1,0,1,0
2647,1,2.973103630130966,0,0,1,0
2648,0,2.4325393337435175,1,0,0,0
2649,1,0.5405642963874484,1,0,1,0
2650,1,1.8919750373560693,0,0,1,0
2651,0,0.5405642963874484,0,0,1,0
2652,0,0.2702821481937242,0,1,0,1
2653,1,0.0,0,1,1,1
2654,0,0.2702821481937242,1,0,1,0
2655,0,0.5405642963874484,1,0,1,1
2656,0,0.2702821481937242,0,1,1,0
2657,1,1.351410740968621,0,0,1,1
2658,0,0.0,0,1,1,0
2659,1,0.2702821481937242,0,0,0,0
2660,1,1.351410740968621,0,0,1,0
2661,0,2.1622571855497936,0,0,1,0
2662,0,0.2702821481937242,0,0,0,1
2663,1,0.0,0,1,1,1
2664,0,0.2702821481937242,0,1,1,0
2665,0,0.0,1,0,1,0
2666,1,0.8108464445811726,0,0,0,0
2667,0,0.2702821481937242,1,0,0,1
2668,1,0.0,0,0,0,1
2669,1,0.8108464445811726,0,1,1,0
2670,0,0.8108464445811726,0,0,0,0
2671,0,1.351410740968621,1,0,1,1
2672,1,2.702821481937242,0,0,1,0
2673,1,0.2702821481937242,0,1,1,0
2674,1,0.2702821481937242,0,0,1,0
2675,0,0.0,1,0,1,1
2676,1,0.0,0,1,0,0
2677,0,0.0,0,0,1,0
2678,1,1.8919750373560693,0,0,1,0
2679,0,0.0,0,0,0,1
2680,1,2.4325393337435175,0,0,1,0
2681,1,4.0542322229058625,0,0,1,0
2682,0,0.2702821481937242,0,1,1,0
2683,1,1.351410740968621,1,0,1,0
2684,1,2.1622571855497936,0,0,1,0
2685,0,0.0,0,1,1,1
2686,1,3.5136679265184143,0,0,1,0
2687,1,0.0,0,1,1,0
2688,1,0.5405642963874484,0,1,1,0
2689,1,0.0,0,1,1,1
2690,1,1.8919750373560693,0,0,1,0
2691,1,1.6216928891623452,0,0,1,0
2692,1,0.0,0,1,0,1
2693,1,0.8108464445811726,0,0,0,0
2694,0,0.0,0,0,1,0
2695,0,0.0,1,0,1,1
2696,0,1.6216928891623452,0,0,1,1
2697,1,1.351410740968621,0,0,1,1
2698,1,0.2702821481937242,0,1,1,0
2699,1,3.5136679265184143,0,0,1,0
2700,1,0.5405642963874484,0,0,0,0
2701,0,0.5405642963874484,0,0,1,1
2702,1,2.1622571855497936,0,0,1,0
2703,1,0.2702821481937242,0,0,1,0
2704,0,0.0,1,0,0,0
2705,1,0.0,0,0,1,0
2706,1,0.0,1,0,0,0
2707,0,0.2702821481937242,0,0,1,0
2708,0,0.5405642963874484,1,0,1,0
2709,1,0.2702821481937242,0,0,1,1
2710,1,0.0,0,1,1,1
2711,0,0.5405642963874484,0,1,1,0
2712,0,0.2702821481937242,0,1,1,0
2713,1,6.757053704843105,1,0,0,0
2714,1,0.2702821481937242,0,0,1,1
2715,1,0.5405642963874484,0,1,1,0
2716,1,2.4325393337435175,0,0,0,1
2717,1,0.0,1,0,1,0
2718,0,0.2702821481937242,0,0,1,0
2719,0,0.8108464445811726,0,0,1,0
2720,0,1.8919750373560693,1,0,1,0
2721,0,0.5405642963874484,0,0,0,0
2722,1,0.0,0,0,0,1
2723,1,0.0,0,1,1,0
2724,0,1.8919750373560693,0,0,0,0
2725,0,0.0,0,0,1,1
2726,1,0.5405642963874484,0,1,1,1
2727,0,0.0,0,0,1,1
2728,0,0.5405642963874484,0,0,1,0
2729,0,0.2702821481937242,0,0,1,0
2730,0,4.594796519293311,1,0,1,0
2731,1,0.2702821481937242,0,1,1,0
2732,1,0.2702821481937242,0,0,1,1
2733,1,0.2702821481937242,0,0,1,1
2734,0,1.351410740968621,1,0,1,1
2735,0,0.2702821481937242,1,0,0,0
2736,1,2.1622571855497936,0,0,1,0
2737,0,1.351410740968621,0,0,1,0
2738,0,0.0,0,0,1,0
2739,0,0.2702821481937242,0,0,0,1
2740,1,0.2702821481937242,1,0,0,0
2741,1,0.0,0,1,1,0
2742,0,0.0,0,1,1,0
2743,0,2.4325393337435175,0,0,1,1
2744,0,0.0,0,0,0,0
2745,0,2.1622571855497936,1,0,1,0
2746,1,1.0811285927748968,0,0,1,1
2747,1,2.4325393337435175,0,0,0,0
2748,0,0.0,1,0,0,1
2749,0,0.2702821481937242,1,0,1,1
2750,1,1.0811285927748968,1,0,1,1
2751,1,4.865078667487035,0,0,1,1
2752,0,0.0,0,0,1,1
2753,0,0.0,0,0,0,1
2754,0,0.8108464445811726,0,1,0,1
2755,0,0.2702821481937242,1,0,1,0
2756,1,0.8108464445811726,0,0,1,0
2757,0,1.6216928891623452,1,0,1,1
2758,1,1.0811285927748968,0,0,1,0
2759,0,0.0,0,1,0,0
2760,1,2.973103630130966,0,1,1,0
2761,1,0.8108464445811726,1,0,1,0
2762,0,0.8108464445811726,1,0,1,0
2763,1,4.324514371099587,1,0,1,1
2764,1,0.2702821481937242,1,0,1,1
